"contrast","estimate","SE","df","t.ratio","p.value","Protein","p_adj_FDR"
"draw 1 - draw 5",-11.4464743589745,914.393051060653,82,-0.0125181117088512,0.999999994301348,"Gro.a",1
"draw 2 - draw 3",-952.992105263158,900.962224578545,82,-1.05774923661084,0.827383986956163,"Gro.a",1
"draw 2 - draw 4",-266.522105263158,917.12045631856,82,-0.290607524264601,0.99841147064724,"Gro.a",1
"draw 2 - draw 5",-80.934412955466,955.731421443514,82,-0.0846832186737406,0.999988106318385,"Gro.a",1
"draw 3 - draw 4",686.47,954.299240120075,82,0.719344594588197,0.951477139035179,"Gro.a",1
"draw 3 - draw 5",872.057692307692,991.463392279426,82,0.879566203955131,0.903633967058863,"Gro.a",1
"draw 4 - draw 5",185.587692307692,1006.1692996264,82,0.184449766432551,0.999735794019567,"Gro.a",1
"draw 1 - draw 2",101.866447368421,100.559955464006,82,1.01299216868571,0.848702207241472,"IFN.g",1
"draw 1 - draw 3",169.75,105.690912959906,82,1.60609834134364,0.497858614922578,"IFN.g",1
"draw 1 - draw 4",177.080833333334,107.7840055184,82,1.64292310794763,0.474787455848402,"IFN.g",1
"draw 1 - draw 5",178.372115384616,112.770844028607,82,1.58172191510216,0.513270750416517,"IFN.g",1
"draw 2 - draw 3",67.883552631579,111.114438572953,82,0.6109336779577,0.972984323371522,"IFN.g",1
"draw 2 - draw 4",75.2143859649124,113.107211187769,82,0.664983118008713,0.963292455468238,"IFN.g",1
"draw 2 - draw 5",76.5056680161944,117.869048693915,82,0.649073432456947,0.96635183620053,"IFN.g",1
"draw 3 - draw 4",7.33083333333337,117.692419730627,82,0.0622880670659341,0.999996513051202,"IFN.g",1
"draw 3 - draw 5",8.62211538461536,122.275823773075,82,0.0705136560814889,0.999994276166557,"IFN.g",1
"draw 4 - draw 5",1.291282051282,124.089483207386,82,0.0104060555165979,0.99999999727873,"IFN.g",1
"draw 1 - draw 2",-1922.91052631579,2448.13125396721,82,-0.78546055208425,0.934141721404351,"IL.17.sR",1
"draw 1 - draw 3",-1832.29375,2573.04437023234,82,-0.712111213937035,0.953173614667202,"IL.17.sR",1
"draw 1 - draw 4",-4685.66666666667,2624.00069063095,82,-1.78569566822027,0.388850901419322,"IL.17.sR",1
"draw 1 - draw 5",-4550.76923076924,2745.40523142448,82,-1.65759472542712,0.465679334357949,"IL.17.sR",1
"draw 2 - draw 3",90.6167763157885,2705.08005480206,82,0.033498741064955,0.999999707903657,"IL.17.sR",1
"draw 2 - draw 4",-2762.75614035088,2753.59408703159,82,-1.00332730715919,0.853123167319591,"IL.17.sR",1
"draw 2 - draw 5",-2627.85870445344,2869.52098030952,82,-0.915783060129425,0.890054179581304,"IL.17.sR",1
"draw 3 - draw 4",-2853.37291666667,2865.220949712,82,-0.995864879793467,0.856491150458841,"IL.17.sR",1
"draw 3 - draw 5",-2718.47548076923,2976.80388184539,82,-0.913219543063746,0.891048677313167,"IL.17.sR",1
"draw 4 - draw 5",134.897435897437,3020.95740523053,82,0.0446538688906616,0.999999078143617,"IL.17.sR",1
"draw 1 - draw 2",114.335745614035,82.459133306707,82,1.38657467073736,0.637936694125568,"LSAMP",1
"draw 1 - draw 3",102.304166666667,86.6665169137626,82,1.18043473200226,0.762477231051978,"LSAMP",1
"draw 1 - draw 4",-48.4625000000001,88.382852183679,82,-0.548324689717914,0.981855095635079,"LSAMP",1
"draw 1 - draw 5",-166.188141025641,92.4720582657103,82,-1.79717142823959,0.382249214196963,"LSAMP",1
"draw 2 - draw 3",-12.0315789473685,91.1138062890909,82,-0.132050009075397,0.99993003176167,"LSAMP",1
"draw 2 - draw 4",-162.798245614035,92.7478792352931,82,-1.75527728457306,0.406594102865696,"LSAMP",1
"draw 2 - draw 5",-280.523886639676,96.6525845615076,82,-2.90239405301321,0.0372638155920673,"LSAMP",0.801441912219057
"draw 3 - draw 4",-150.766666666667,96.5077488646106,82,-1.56222343221553,0.525662858463725,"LSAMP",1
"draw 3 - draw 5",-268.492307692308,100.266138804133,82,-2.67779642154966,0.066091843080257,"LSAMP",1
"draw 4 - draw 5",-117.725641025641,101.753338996065,82,-1.15697079021843,0.775555450031028,"LSAMP",1
"draw 1 - draw 2",212.214473684211,312.510464906345,82,0.67906357551197,0.96043661511721,"MBL",1
"draw 1 - draw 3",275.69375,328.45595638016,82,0.839362918055619,0.917513697873674,"MBL",1
"draw 1 - draw 4",302.118333333334,334.960666187644,82,0.901951673227471,0.895360022459498,"MBL",1
"draw 1 - draw 5",444.948076923077,350.458278672124,82,1.26961782329404,0.710407948941427,"MBL",1
"draw 2 - draw 3",63.4792763157896,345.310662639168,82,0.183832366572828,0.999739284830396,"MBL",1
"draw 2 - draw 4",89.9038596491229,351.503607867068,82,0.255769379423049,0.999037987425722,"MBL",1
"draw 2 - draw 5",232.733603238867,366.301984079425,82,0.635359930751571,0.968849004322297,"MBL",1
"draw 3 - draw 4",26.4245833333333,365.753073738542,82,0.0722470574566459,0.999993693010128,"MBL",1
"draw 3 - draw 5",169.254326923077,379.996931758862,82,0.44540971986185,0.991703487239932,"MBL",1
"draw 4 - draw 5",142.829743589744,385.633246436836,82,0.370377152150283,0.99591446739911,"MBL",1
"draw 1 - draw 2",-165.415350877193,335.887594942643,82,-0.492472343033208,0.987860880419435,"PTP.1B",1
"draw 1 - draw 3",-45.1791666666666,353.025877921178,82,-0.127976926033604,0.999938241224858,"PTP.1B",1
"draw 1 - draw 4",134.258333333333,360.017168064662,82,0.372922030510555,0.995804854802675,"PTP.1B",1
"draw 1 - draw 5",389.319871794871,376.674068774611,82,1.03357226862311,0.839070008714463,"PTP.1B",1
"draw 2 - draw 3",120.236184210526,371.141388870545,82,0.323963286812145,0.997570981812428,"PTP.1B",1
"draw 2 - draw 4",299.673684210526,377.797593099847,82,0.793212264143055,0.931889722153476,"PTP.1B",1
"draw 2 - draw 5",554.735222672064,393.702951650047,82,1.40901971993635,0.623685272632208,"PTP.1B",1
"draw 3 - draw 4",179.4375,393.112980449263,82,0.456452747489876,0.990893284845962,"PTP.1B",1
"draw 3 - draw 5",434.499038461538,408.422340456083,82,1.06384738400043,0.824374801677234,"PTP.1B",1
"draw 4 - draw 5",255.061538461538,414.480275770639,82,0.615376782374757,0.972261393116486,"PTP.1B",1
"draw 1 - draw 2",-16.7287280701759,616.013771595509,82,-0.0271564189658417,0.999999873821913,"Siglec.9",1
"draw 1 - draw 3",5.14166666666664,647.44517452684,82,0.00794147036530811,0.999999999076923,"Siglec.9",1
"draw 1 - draw 4",222.315833333333,660.267115778769,82,0.336705899810135,0.99717720993991,"Siglec.9",1
"draw 1 - draw 5",-551.22467948718,690.815669473287,82,-0.797933086705259,0.930495401189809,"Siglec.9",1
"draw 2 - draw 3",21.8703947368425,680.668801693556,82,0.0321307435898741,0.999999752762488,"Siglec.9",1
"draw 2 - draw 4",239.044561403509,692.876199446673,82,0.345003279942952,0.996897021238818,"Siglec.9",1
"draw 2 - draw 5",-534.495951417004,722.046433943605,82,-0.740251493934738,0.946354216341407,"Siglec.9",1
"draw 3 - draw 4",217.174166666666,720.964433923361,82,0.301227295616849,0.99817181695526,"Siglec.9",1
"draw 3 - draw 5",-556.366346153847,749.041614326897,82,-0.742770942911908,0.945714663330729,"Siglec.9",1
"draw 4 - draw 5",-773.540512820513,760.151794153094,82,-1.01761321721583,0.846565107301223,"Siglec.9",1
"draw 1 - draw 2",-3041.31381578948,2226.88416720149,82,-1.36572609414682,0.65109994724922,"TGF.b.R.III",1
"draw 1 - draw 3",-672.243750000002,2340.50840219127,82,-0.287221250464481,0.998482785836691,"TGF.b.R.III",1
"draw 1 - draw 4",-2777.63416666667,2386.85960290023,82,-1.16371912419633,0.77182359432017,"TGF.b.R.III",1
"draw 1 - draw 5",-6891.0951923077,2497.29234594919,82,-2.75942670608253,0.0539522122781526,"TGF.b.R.III",0.979828960244379
"draw 2 - draw 3",2369.07006578948,2460.61151144959,82,0.962797278142381,0.870929212103828,"TGF.b.R.III",1
"draw 2 - draw 4",263.67964912281,2504.74114301406,82,0.105272215397681,0.999971650114659,"TGF.b.R.III",1
"draw 2 - draw 5",-3849.78137651822,2610.19127473194,82,-1.4749039328214,0.581551230138585,"TGF.b.R.III",1
"draw 3 - draw 4",-2105.39041666667,2606.27985452496,82,-0.807814407578426,0.927520789922023,"TGF.b.R.III",1
"draw 3 - draw 5",-6218.8514423077,2707.77860566221,82,-2.29666170982499,0.156450911282946,"TGF.b.R.III",1
"draw 4 - draw 5",-4113.46102564103,2747.94180442584,82,-1.49692435953916,0.567428064918469,"TGF.b.R.III",1
"draw 1 - draw 2",234.789692982456,162.413656039727,82,1.4456277797541,0.600311531932525,"TSLP",1
"draw 1 - draw 3",320.522916666667,170.700628344443,82,1.87769031535086,0.337476749656493,"TSLP",1
"draw 1 - draw 4",359.739166666667,174.081166982173,82,2.06650249939735,0.244578991057756,"TSLP",1
"draw 1 - draw 5",389.402243589744,182.135373756482,82,2.13798251025296,0.214224449258098,"TSLP",1
"draw 2 - draw 3",85.7332236842106,179.460125297037,82,0.477728540210854,0.989176666066592,"TSLP",1
"draw 2 - draw 4",124.949473684211,182.678637920026,82,0.683985139734357,0.95940511762482,"TSLP",1
"draw 2 - draw 5",154.612550607288,190.36944720163,82,0.812171033115044,0.926185138045282,"TSLP",1
"draw 3 - draw 4",39.2162500000001,190.084175041776,82,0.206309915022549,0.999588185925688,"TSLP",1
"draw 3 - draw 5",68.8793269230772,197.486797727977,82,0.348779400524551,0.996763032263808,"TSLP",1
"draw 4 - draw 5",29.6630769230771,200.416025949869,82,0.148007509791143,0.999889812084998,"TSLP",1
"draw 1 - draw 2",-7.2313596491228,33.4701705803264,82,-0.216053862999233,0.999505691973796,"CTLA.4",1
"draw 1 - draw 3",-24.6520833333333,35.1779480135579,82,-0.700782300429582,0.955753036898304,"CTLA.4",1
"draw 1 - draw 4",-13.2875,35.8746086738568,82,-0.370387315463126,0.995914033815832,"CTLA.4",1
"draw 1 - draw 5",2.07147435897435,37.5344178376837,82,0.0551886635869076,0.999997850176108,"CTLA.4",1
"draw 2 - draw 3",-17.4207236842105,36.9831032224861,82,-0.471045482024844,0.989738560142969,"CTLA.4",1
"draw 2 - draw 4",-6.0561403508772,37.6463735972384,82,-0.160869156101704,0.999846521519431,"CTLA.4",1
"draw 2 - draw 5",9.30283400809715,39.231293885549,82,0.237127891709019,0.9992860636815,"CTLA.4",1
"draw 3 - draw 4",11.3645833333333,39.1725050614749,82,0.290116328161767,0.998421964798677,"CTLA.4",1
"draw 3 - draw 5",26.7235576923077,40.6980359194734,82,0.656630156432706,0.964920648225402,"CTLA.4",1
"draw 4 - draw 5",15.3589743589743,41.3016906283572,82,0.371872776278777,0.995850302657638,"CTLA.4",1
"draw 1 - draw 2",-1327.81096491228,508.925543048197,82,-2.60904759654898,0.0780305563176212,"a2.Antiplasmin",1
"draw 1 - draw 3",-107.814583333333,534.892890765381,82,-0.201562939412152,0.999624445022981,"a2.Antiplasmin",1
"draw 1 - draw 4",-216.858333333333,545.485857538946,82,-0.397550789514007,0.99463134356162,"a2.Antiplasmin",1
"draw 1 - draw 5",-629.066025641029,570.723831096019,82,-1.10222491398856,0.804888666242288,"a2.Antiplasmin",1
"draw 2 - draw 3",1219.99638157895,562.340901309136,82,2.16949608100493,0.201702579012895,"a2.Antiplasmin",1
"draw 2 - draw 4",1110.95263157895,572.426157219275,82,1.94077894164677,0.304454939456642,"a2.Antiplasmin",1
"draw 2 - draw 5",698.744939271253,596.52541947074,82,1.17135819608694,0.767570176310368,"a2.Antiplasmin",1
"draw 3 - draw 4",-109.04375,595.631515026924,82,-0.183072499102186,0.999743533933952,"a2.Antiplasmin",1
"draw 3 - draw 5",-521.251442307695,618.827740408577,82,-0.842320743351845,0.916535590725099,"a2.Antiplasmin",1
"draw 4 - draw 5",-412.207692307695,628.006519458867,82,-0.656374861622267,0.964969644815845,"a2.Antiplasmin",1
"draw 1 - draw 2",-653.021271929826,1696.36341840292,82,-0.384953639559517,0.99525763114267,"bFGF",1
"draw 1 - draw 3",-1504.19791666667,1782.9184348333,82,-0.84367175036098,0.916086556848161,"bFGF",1
"draw 1 - draw 4",-1917.26583333334,1818.22717807186,82,-1.054469901482,0.82899205140652,"bFGF",1
"draw 1 - draw 5",-3996.30993589744,1902.35102620967,82,-2.10072162331674,0.229709513800608,"bFGF",1
"draw 2 - draw 3",-851.176644736843,1874.4088338325,82,-0.454104051033781,0.991070110194956,"bFGF",1
"draw 2 - draw 4",-1264.24456140351,1908.02526245332,82,-0.662593198466334,0.963763291970348,"bFGF",1
"draw 2 - draw 5",-3343.28866396761,1988.35352943129,82,-1.68143572784256,0.450995602486567,"bFGF",1
"draw 3 - draw 4",-413.067916666667,1985.37394465951,82,-0.20805547376996,0.999574221016691,"bFGF",1
"draw 3 - draw 5",-2492.11201923077,2062.6921864337,82,-1.20818415642496,0.746654197899982,"bFGF",1
"draw 4 - draw 5",-2079.0441025641,2093.28712358945,82,-0.993195858864825,0.857686042278262,"bFGF",1
"draw 1 - draw 2",-12723.0146929825,5578.72064977547,82,-2.28063305042789,0.161696828995679,"Ck.b.8.1",1
"draw 1 - draw 3",4081.27083333334,5863.36853375097,82,0.696062478392848,0.956799920201829,"Ck.b.8.1",1
"draw 1 - draw 4",438.289166666666,5979.48611379642,82,0.0732988016571197,0.999993318154096,"Ck.b.8.1",1
"draw 1 - draw 5",-3321.78878205128,6256.13877186116,82,-0.530964689752729,0.983902997093716,"Ck.b.8.1",1
"draw 2 - draw 3",16804.2855263158,6164.24709114969,82,2.72608889258228,0.0586583682455153,"Ck.b.8.1",1
"draw 2 - draw 4",13161.3038596491,6274.79926557421,82,2.09748603941113,0.231088941925858,"Ck.b.8.1",1
"draw 2 - draw 5",9401.22591093119,6538.96964138471,82,1.43772282584575,0.60536906936655,"Ck.b.8.1",1
"draw 3 - draw 4",-3642.98166666667,6529.17087367151,82,-0.557954713875965,0.980644845274179,"Ck.b.8.1",1
"draw 3 - draw 5",-7403.05961538462,6783.44237428908,82,-1.09134259670931,0.810508356330166,"Ck.b.8.1",1
"draw 4 - draw 5",-3760.07794871795,6884.0579651688,82,-0.546200797224948,0.982114803863015,"Ck.b.8.1",1
"draw 1 - draw 2",355.544078947369,210.15912264556,82,1.69178513153105,0.444669919311796,"DC.SIGN",1
"draw 1 - draw 3",641.6125,220.882253147105,82,2.90477161862657,0.037029495978173,"DC.SIGN",0.798696118673288
"draw 1 - draw 4",321.145833333334,225.256583800686,82,1.42568899836239,0.613058425889195,"DC.SIGN",1
"draw 1 - draw 5",8.77403846153878,235.678521651041,82,0.0372288420687318,0.999999554472803,"DC.SIGN",1
"draw 2 - draw 3",286.068421052632,232.216818474072,82,1.23190224951158,0.732846898622972,"DC.SIGN",1
"draw 2 - draw 4",-34.3982456140349,236.381491602946,82,-0.145520046348697,0.999896998120078,"DC.SIGN",1
"draw 2 - draw 5",-346.77004048583,246.333202379416,82,-1.4077275703651,0.624507649601838,"DC.SIGN",1
"draw 3 - draw 4",-320.466666666667,245.964067490811,82,-1.30290033798794,0.690174179736149,"DC.SIGN",1
"draw 3 - draw 5",-632.838461538462,255.542872173513,82,-2.47644732234506,0.106104622506159,"DC.SIGN",1
"draw 4 - draw 5",-312.371794871795,259.333218676093,82,-1.20451902176847,0.74876517977943,"DC.SIGN",1
"draw 1 - draw 2",991.939254385966,623.260818285258,82,1.59153154712185,0.507056847012678,"IL.19",1
"draw 1 - draw 3",1021.85208333333,655.06199354161,82,1.55993187424699,0.527122421247666,"IL.19",1
"draw 1 - draw 4",266.224166666667,668.034777536332,82,0.398518423918713,0.994580897821266,"IL.19",1
"draw 1 - draw 5",-191.544551282052,698.942717343851,82,-0.274048997906391,0.998738016040786,"IL.19",1
"draw 2 - draw 3",29.912828947368,688.676477517673,82,0.0434352412546286,0.999999174687046,"IL.19",1
"draw 2 - draw 4",-725.715087719299,701.027488263805,82,-1.03521630730435,0.838287903076568,"IL.19",1
"draw 2 - draw 5",-1183.48380566802,730.54089374343,82,-1.62001034549021,0.489109864474273,"IL.19",1
"draw 3 - draw 4",-755.627916666667,729.446164617073,82,-1.03589264474828,0.837965617176655,"IL.19",1
"draw 3 - draw 5",-1213.39663461539,757.853656852395,82,-1.6010962322924,0.501013068367692,"IL.19",1
"draw 4 - draw 5",-457.768717948719,769.094541535601,82,-0.595204741714487,0.975441213450247,"IL.19",1
"draw 1 - draw 2",109.479605263158,95.412900142371,82,1.14742980351501,0.78078979316514,"IL.1b",1
"draw 1 - draw 3",132.43125,100.281234987312,82,1.32059851493409,0.679271807009946,"IL.1b",1
"draw 1 - draw 4",73.2508333333334,102.267194809497,82,0.716269117088669,0.952203184276944,"IL.1b",1
"draw 1 - draw 5",88.0298076923078,106.998787247114,82,0.822717807903776,0.922890385616162,"IL.1b",1
"draw 2 - draw 3",22.951644736842,105.427163158714,82,0.217701435277071,0.999490618194533,"IL.1b",1
"draw 2 - draw 4",-36.2287719298246,107.317937807793,82,-0.337583564032981,0.997148480521101,"IL.1b",1
"draw 2 - draw 5",-21.4497975708502,111.836045680571,82,-0.191796816852016,0.99969153202276,"IL.1b",1
"draw 3 - draw 4",-59.1804166666666,111.668457284587,82,-0.529965382398408,0.984015753913776,"IL.1b",1
"draw 3 - draw 5",-44.4014423076922,116.017264622422,82,-0.382714093908321,0.995363182112732,"IL.1b",1
"draw 4 - draw 5",14.7789743589744,117.73809381034,82,0.12552415179051,0.999942824084004,"IL.1b",1
"draw 1 - draw 2",71.4743421052634,787.411821759153,82,0.0907712332100665,0.999984307471133,"I.TAC",1
"draw 1 - draw 3",-1798.70625,827.588615499499,82,-2.17343039320856,0.200176175232696,"I.TAC",1
"draw 1 - draw 4",-1714.83583333333,843.978099931837,82,-2.03184873336385,0.26026688191031,"I.TAC",1
"draw 1 - draw 5",-1150.38557692308,883.026402787804,82,-1.3027759682963,0.690250462914773,"I.TAC",1
"draw 2 - draw 3",-1870.18059210526,870.056297228486,82,-2.14949377191179,0.209589490939747,"I.TAC",1
"draw 2 - draw 4",-1786.3101754386,885.660249196677,82,-2.01692486149044,0.267216608388723,"I.TAC",1
"draw 2 - draw 5",-1221.85991902834,922.946732949922,82,-1.32386829641082,0.677247747181197,"I.TAC",1
"draw 3 - draw 4",83.8704166666663,921.56368009239,82,0.0910088130407418,0.999984142868741,"I.TAC",1
"draw 3 - draw 5",648.320673076923,957.452981258737,82,0.677130559690351,0.960837011807161,"I.TAC",1
"draw 4 - draw 5",564.450256410257,971.654428272428,82,0.580916671592628,0.977537477508567,"I.TAC",1
"draw 1 - draw 2",-38.3857456140352,52.4381118482334,82,-0.732019980527357,0.948410365809533,"MIP.1a",1
"draw 1 - draw 3",-9.34791666666677,55.1137069379196,82,-0.169611466657402,0.999810606708014,"MIP.1a",1
"draw 1 - draw 4",-53.8941666666668,56.2051734285772,82,-0.958882668250332,0.87258512858915,"MIP.1a",1
"draw 1 - draw 5",-117.93108974359,58.8056160636272,82,-2.00543923587144,0.272643963728139,"MIP.1a",1
"draw 2 - draw 3",29.0378289473684,57.9418649397446,82,0.501154544776314,0.987035574762314,"MIP.1a",1
"draw 2 - draw 4",-15.5084210526316,58.9810184753804,82,-0.262939187106528,0.998927438790884,"MIP.1a",1
"draw 2 - draw 5",-79.5453441295546,61.4641318240114,82,-1.29417502157705,0.695514174696041,"MIP.1a",1
"draw 3 - draw 4",-44.54625,61.3720266784813,82,-0.725839644067338,0.949920683107056,"MIP.1a",1
"draw 3 - draw 5",-108.583173076923,63.76209390469,82,-1.7029423977078,0.437885539584541,"MIP.1a",1
"draw 4 - draw 5",-64.036923076923,64.7078468719835,82,-0.989631492508353,0.859273756154605,"MIP.1a",1
"draw 1 - draw 2",-150.121491228069,773.61470743037,82,-0.194052012954499,0.999676903113206,"Myoglobin",1
"draw 1 - draw 3",2147.01666666667,813.087519085,82,2.64057265210859,0.0723499459208133,"Myoglobin",1
"draw 1 - draw 4",2022.40833333334,829.189825214633,82,2.43901730560893,0.115354391646025,"Myoglobin",1
"draw 1 - draw 5",1950.09551282052,867.553919523102,82,2.24780900522298,0.172846849388287,"Myoglobin",1
"draw 2 - draw 3",2297.13815789474,854.811077543417,82,2.68730508792227,0.0645684059431135,"Myoglobin",1
"draw 2 - draw 4",2172.52982456141,870.141615392925,82,2.4967543054246,0.101340742559577,"Myoglobin",1
"draw 2 - draw 5",2100.21700404859,906.774761381807,82,2.31613967822409,0.15024947656178,"Myoglobin",1
"draw 3 - draw 4",-124.608333333332,905.415942524668,82,-0.137625512740447,0.999917505703148,"Myoglobin",1
"draw 3 - draw 5",-196.921153846152,940.676387509677,82,-0.209339956291958,0.9995637226775,"Myoglobin",1
"draw 4 - draw 5",-72.3128205128199,954.628995246807,82,-0.0757496586347918,0.99999238001581,"Myoglobin",1
"draw 1 - draw 2",10123.9052631579,6866.71488425672,82,1.47434478259305,0.581909811046718,"ON",1
"draw 1 - draw 3",-9916.08125,7217.08121094228,82,-1.37397390443183,0.64590210439492,"ON",1
"draw 1 - draw 4",-923.740000000001,7360.00758515571,82,-0.125508022826373,0.999942853352057,"ON",1
"draw 1 - draw 5",-356.361538461533,7700.53277796651,82,-0.0462775172493503,0.99999893665125,"ON",1
"draw 2 - draw 3",-20039.9865131579,7587.42548844731,82,-2.64121032142866,0.0722387052541996,"ON",1
"draw 2 - draw 4",-11047.6452631579,7723.50153692957,82,-1.43039335336882,0.61005400049539,"ON",1
"draw 2 - draw 5",-10480.2668016194,8048.66258467457,82,-1.30211282823247,0.690657124749529,"ON",1
"draw 3 - draw 4",8992.34125,8036.60151398692,82,1.11892337007748,0.796125578105171,"ON",1
"draw 3 - draw 5",9559.71971153847,8349.57827112267,82,1.144934438737,0.782150570025034,"ON",1
"draw 4 - draw 5",567.378461538467,8473.42361468003,82,0.0669597658914982,0.99999534463684,"ON",1
"draw 1 - draw 2",-3676.29978070177,9376.39798868106,82,-0.392080176752277,0.994910207981578,"PARC",1
"draw 1 - draw 3",-2362.11458333334,9854.81804488116,82,-0.239691344129918,0.999255131107779,"PARC",1
"draw 1 - draw 4",-5515.50083333334,10049.9819027511,82,-0.548807041316515,0.981795753297767,"PARC",1
"draw 1 - draw 5",-22019.6362179487,10514.964035661,82,-2.09412377857595,0.23252825860165,"PARC",1
"draw 2 - draw 3",1314.18519736843,10360.5176985364,82,0.126845514443171,0.999940388009179,"PARC",1
"draw 2 - draw 4",-1839.20105263157,10546.3275375646,82,-0.174392559502877,0.999788501692385,"PARC",1
"draw 2 - draw 5",-18343.3364372469,10990.3301567885,82,-1.66904325671387,0.458609347563962,"PARC",1
"draw 3 - draw 4",-3153.38625,10973.8609424927,82,-0.28735431098726,0.998480028827451,"PARC",1
"draw 3 - draw 5",-19657.5216346154,11401.2260924336,82,-1.72415856638972,0.425090675798915,"PARC",1
"draw 4 - draw 5",-16504.1353846154,11570.3350841148,82,-1.4264180997899,0.612592926938629,"PARC",1
"draw 1 - draw 2",-1.5574561403509,52.1150419092939,82,-0.0298849637895648,0.999999814957369,"PUR2",1
"draw 1 - draw 3",14.7583333333333,54.7741527223388,82,0.26943973753727,0.998819362735324,"PUR2",1
"draw 1 - draw 4",16.7316666666667,55.8588947143434,82,0.299534510165851,0.998211684012525,"PUR2",1
"draw 1 - draw 5",-5.98782051282048,58.4433160852077,82,-0.102455180744544,0.999974557709082,"PUR2",1
"draw 2 - draw 3",16.3157894736842,57.5848865111105,82,0.283334577216476,0.998561708758159,"PUR2",1
"draw 2 - draw 4",18.2891228070176,58.617637846944,82,0.31200716164599,0.997902473872333,"PUR2",1
"draw 2 - draw 5",-4.43036437246958,61.0854527942854,82,-0.0725273231155297,0.999993594700322,"PUR2",1
"draw 3 - draw 4",1.97333333333335,60.9939151063294,82,0.0323529540593234,0.999999745853591,"PUR2",1
"draw 3 - draw 5",-20.7461538461538,63.3692571861586,82,-0.327385151213123,0.997469453914472,"PUR2",1
"draw 4 - draw 5",-22.7194871794872,64.3091833922926,82,-0.353285269397622,0.996597703082522,"PUR2",1
"draw 1 - draw 2",-29.0567982456142,470.790958266612,82,-0.0617191085245082,0.999996638603652,"Fas.ligand..soluble",1
"draw 1 - draw 3",-216.304166666667,494.812532114513,82,-0.437143670840997,0.992275378392992,"Fas.ligand..soluble",1
"draw 1 - draw 4",-451.684166666667,504.611751364431,82,-0.895112262933528,0.897929155988686,"Fas.ligand..soluble",1
"draw 1 - draw 5",-609.950320512821,527.958604195743,82,-1.15529951716949,0.7764759066176,"Fas.ligand..soluble",1
"draw 2 - draw 3",-187.247368421053,520.203820413797,82,-0.359950006272746,0.996342031410074,"Fas.ligand..soluble",1
"draw 2 - draw 4",-422.627368421053,529.533372367232,82,-0.798112811156235,0.930441976403752,"Fas.ligand..soluble",1
"draw 2 - draw 5",-580.893522267207,551.82683930727,82,-1.05267355787991,0.829869883492585,"Fas.ligand..soluble",1
"draw 3 - draw 4",-235.38,550.999916517774,82,-0.427186997572635,0.992926226217355,"Fas.ligand..soluble",1
"draw 3 - draw 5",-393.646153846154,572.458012549245,82,-0.687641967125565,0.95862742935906,"Fas.ligand..soluble",1
"draw 4 - draw 5",-158.266153846154,580.949011367895,82,-0.272426926888992,0.998767098906118,"Fas.ligand..soluble",1
"draw 1 - draw 2",-32176.4721491228,8413.67574789083,82,-3.82430617880525,0.00231115302639395,"Haptoglobin..Mixed.Type",0.151074888430681
"draw 1 - draw 3",-21118.9395833333,8842.97399536438,82,-2.38821685944165,0.128916777039956,"Haptoglobin..Mixed.Type",1
"draw 1 - draw 4",-19573.1058333333,9018.09939211131,82,-2.1704247183675,0.201341556567658,"Haptoglobin..Mixed.Type",1
"draw 1 - draw 5",-23408.9919871795,9435.33945589592,82,-2.48099096981103,0.105023400602018,"Haptoglobin..Mixed.Type",1
"draw 2 - draw 3",11057.5325657895,9296.75090594475,82,1.18939753013268,0.75740739666764,"Haptoglobin..Mixed.Type",1
"draw 2 - draw 4",12603.3663157895,9463.48270831052,82,1.33178943780619,0.672332428975473,"Haptoglobin..Mixed.Type",1
"draw 2 - draw 5",8767.48016194332,9861.89733126847,82,0.889025698345576,0.900185038559328,"Haptoglobin..Mixed.Type",1
"draw 3 - draw 4",1545.83374999999,9847.11909456449,82,0.15698335067901,0.999860737986558,"Haptoglobin..Mixed.Type",1
"draw 3 - draw 5",-2290.05240384615,10230.6045014224,82,-0.223843312829438,0.999431407863922,"Haptoglobin..Mixed.Type",1
"draw 4 - draw 5",-3835.88615384615,10382.3502169707,82,-0.369462219409253,0.995953363620256,"Haptoglobin..Mixed.Type",1
"draw 1 - draw 2",-5.18092105263163,191.149193401147,82,-0.0271040696559933,0.999999874791861,"IL.4.sR",1
"draw 1 - draw 3",210.16875,200.902363857433,82,1.04612382833456,0.83305232014115,"IL.4.sR",1
"draw 1 - draw 4",185.120833333333,204.881014727194,82,0.903552891808098,0.89475332420605,"IL.4.sR",1
"draw 1 - draw 5",144.233653846154,214.360236893209,82,0.672856383891799,0.961712897896838,"IL.4.sR",1
"draw 2 - draw 3",215.349671052632,211.211661843304,82,1.0195917648354,0.845645506890284,"IL.4.sR",1
"draw 2 - draw 4",190.301754385965,214.999619745595,82,0.885126004460593,0.901615289288198,"IL.4.sR",1
"draw 2 - draw 5",149.414574898786,224.051149195933,82,0.666877074431438,0.962916478688608,"IL.4.sR",1
"draw 3 - draw 4",-25.0479166666666,223.715404378745,82,-0.111963307740137,0.999963751461101,"IL.4.sR",1
"draw 3 - draw 5",-65.935096153846,232.427758930842,82,-0.283679954826157,0.998554820486284,"IL.4.sR",1
"draw 4 - draw 5",-40.8871794871794,235.875249896537,82,-0.173342389695883,0.999793513521343,"IL.4.sR",1
