"","SubjectID","SampleId","Timepoint","Protein","Expression"
"2344","01003","01003D4","D4","P01584",10.1077401702457
"2345","01003","01003D4","D4","O14625",11.9191240315033
"2346","01003","01003D4","D4","P10147",9.76188361236552
"2347","01003","01003D4","D4","P02144",9.87528859822269
"2348","01003","01003D4","D4","P09486",15.6843020915531
"2349","01003","01003D4","D4","P55774",16.7004844223541
"2350","01003","01003D4","D4","P22102",7.94778302625542
"2351","01003","01003D4","D4","P48023",9.14006285569821
"2352","01003","01003D4","D4","P00738",16.4023609191374
"2353","01003","01003D4","D4","P24394",7.69278983497265
"2354","01003","01003D4","D4","P26718.1",8.73538678289534
"2355","01003","01003D4","D4","P17931",12.8521588397545
"2356","01003","01003D4","D4","P60568",10.6786881592966
"2357","01003","01003D4","D4","O95998",12.3633682249603
"2358","01003","01003D4","D4","P18428",15.5296959104679
"2359","01003","01003D4","D4","P00742",12.634357301138
"2360","01003","01003D4","D4","Q99969",13.2405230374774
"2361","01003","01003D4","D4","Q9HAV5",10.0287348934849
"2362","01003","01003D4","D4","P28482",10.6967936970828
"2363","01003","01003D4","D4","Q8NEV9",5.96578428466209
"2364","01003","01003D4","D4","Q9NR28",11.6193488127619
"2365","01003","01003D4","D4","P49767",9.2950801327646
"2366","01003","01003D4","D4","P09429",13.6352986712684
"2367","01003","01003D4","D4","P01589",8.81442224656679
"2368","01003","01003D4","D4","P48061",12.0187565594761
"2369","01003","01003D4","D4","P0CG47",8.82464058085342
"2370","01003","01003D4","D4","P49368",10.1932789355214
"2371","01003","01003D4","D4","Q9UNA0",8.5781839680901
"2372","01003","01003D4","D4","P35475",11.3485621905013
"2373","01003","01003D4","D4","P15848",10.2783332945229
"2374","01003","01003D4","D4","Q02083",12.6362620888064
"2375","01003","01003D4","D4","Q9UHI8",8.56567332962135
"2376","01003","01003D4","D4","Q76LX8",14.4379535882881
"2377","01003","01003D4","D4","P53634.1",8.92510932390122
"2378","01003","01003D4","D4","P25774",14.1605805295375
"2379","01003","01003D4","D4","P08709",16.5510322905246
"2380","01003","01003D4","D4","P06681",12.9602553953761
"2381","01003","01003D4","D4","P54108",7.55688918972687
"2382","01003","01003D4","D4","P98073",8.5073982409543
"2383","01003","01003D4","D4","Q96KP4",10.0813502805837
"2384","01003","01003D4","D4","Q9HCN6",11.8292866899262
"2385","01003","01003D4","D4","P10915",10.2726297849764
"2386","01003","01003D4","D4","P14735",10.7257070788377
"2387","01003","01003D4","D4","P04406",16.0682954518281
"2388","01003","01003D4","D4","P22557",9.08241519669839
"2389","01003","01003D4","D4","Q9NQ76",10.9983788753728
"2390","01003","01003D4","D4","Q9NQ76.1",7.30651744524982
"2391","01003","01003D4","D4","Q9NR71",10.3373989025267
"2392","01003","01003D4","D4","P14543",11.8587969441901
"2393","01003","01003D4","D4","P07093.1",10.8545567524045
"2394","01003","01003D4","D4","P07949",10.7490313820402
"2395","01003","01003D4","D4","P13686",12.8649792540886
"2396","01003","01003D4","D4","Q76M96",11.1955567621275
"2397","01003","01003D4","D4","P02750",7.88996019965864
"2398","01003","01003D4","D4","Q15582",15.5303209824335
"2399","01003","01003D4","D4","P21810",12.2983490156582
"2400","01003","01003D4","D4","P00736",16.5221002665905
"2401","01003","01003D4","D4","Q6YHK3",9.99279674972467
"2402","01003","01003D4","D4","P06734",11.4551730779848
"2403","01003","01003D4","D4","P09326",12.5444573725432
"2404","01003","01003D4","D4","P0CG37",10.4254257345907
"2405","01003","01003D4","D4","P49908",13.2525619567591
"2406","01003","01003D4","D4","Q9NR61",8.98242322677588
"2407","01003","01003D4","D4","P12318",12.3598044563495
"2408","01003","01003D4","D4","P31994",11.6783800651091
"2409","01003","01003D4","D4","O75015",12.4755561225767
"2410","01003","01003D4","D4","P12314",8.61838550225861
"2411","01003","01003D4","D4","P22830",8.0503928599799
"2412","01003","01003D4","D4","P05546",12.6202427397957
"2413","01003","01003D4","D4","O43464",10.9089929932505
"2414","01003","01003D4","D4","Q13007",8.25644459647344
"2415","01003","01003D4","D4","Q14114",10.2285782212827
"2416","01003","01003D4","D4","Q9BY67",11.0045716151677
"2417","01003","01003D4","D4","Q6NW40",10.4871365987597
"2418","01003","01003D4","D4","Q6ZVN8",9.05880351779563
"2419","01003","01003D4","D4","P10646",14.9804698598578
"2420","01003","01003D4","D4","P35442",13.5369513898715
"2421","01003","01003D4","D4","P35443",14.9857930282433
"2422","01003","01003D4","D4","Q03154",11.5021356426576
"2423","01003","01003D4","D4","P01008",17.0735411908054
"2424","01003","01003D4","D4","Q96GD4",9.43379405875492
"2425","01003","01003D4","D4","P13497",14.0052297889838
"2426","01003","01003D4","D4","P49336",9.80864246791806
"2427","01003","01003D4","D4","O96017",7.42206476617281
"2428","01003","01003D4","D4","Q16610",16.7245285080816
"2429","01003","01003D4","D4","Q9UGM5",12.8639345798642
"2430","01003","01003D4","D4","P36969",10.8004146069715
"2431","01003","01003D4","D4","Q9UPY5",10.1799090900149
"2432","01003","01003D4","D4","P05154",16.3437339797529
"2433","01003","01003D4","D4","P48736",11.3803528318438
"2434","01003","01003D4","D4","Q9Y243",14.160588407499
"2435","01003","01003D4","D4","P53350",8.58683978796183
"2436","01003","01003D4","D4","P00797",14.2636799988901
"2437","01003","01003D4","D4","Q9UHD2",8.45573818599339
"2438","01003","01003D4","D4","P10415",9.42961596420174
"2439","01003","01003D4","D4","Q16548",9.3895237918274
"2440","01003","01003D4","D4","Q9HCJ2",8.4757334309664
"2441","01003","01003D4","D4","Q13557",11.063799518531
"2442","01003","01003D4","D4","P23946",9.78250685566339
"2443","01003","01003D4","D4","P68400",8.40811740799184
"2444","01003","01003D4","D4","P29320",6.95652136333312
"2445","01003","01003D4","D4","P36888",9.75605587907539
"2446","01003","01003D4","D4","P12544",11.1523482282182
"2447","01003","01003D4","D4","Q13478",12.465591911922
"2448","01003","01003D4","D4","P10145",10.1112661069276
"2449","01003","01003D4","D4","P06213",13.1964330748055
"2450","01003","01003D4","D4","Q4G0M1",7.76221591572778
"2451","01003","01003D4","D4","P09619",11.6739273671367
"2452","01003","01003D4","D4","Q96GW7",10.1074786466266
"2453","01003","01003D4","D4","P33908",7.6906964439777
"2454","01003","01003D4","D4","P17612",14.6479361726184
"2455","01003","01003D4","D4","P10586",10.3839202486216
"2456","01003","01003D4","D4","P16581",14.4329398393396
"2457","01003","01003D4","D4","O75716",10.474415762309
"2458","01003","01003D4","D4","O15392",9.8073549220576
"2459","01003","01003D4","D4","P40238",8.02845864742548
"2460","01003","01003D4","D4","P07996",11.4191701650285
"2461","01003","01003D4","D4","P04629",10.410239330776
"2462","01003","01003D4","D4","P01019",12.8119365687938
"2463","01003","01003D4","D4","P61769",11.2564445964734
"2464","01003","01003D4","D4","P05230",7.06501215043695
"2465","01003","01003D4","D4","O43927",9.54129025269508
"2466","01003","01003D4","D4","P04040",14.7856006126632
"2467","01003","01003D4","D4","P80162",11.4353577299664
"2468","01003","01003D4","D4","P01563",6.39917109381982
"2469","01003","01003D4","D4","P81172",11.6493909185825
"2470","01003","01003D4","D4","O00626",15.2475641244612
"2471","01003","01003D4","D4","Q01469",9.17567429189613
"2472","01003","01003D4","D4","P48061.1",15.3756164482751
"2473","01003","01003D4","D4","Q92583",8.973553878808
"2474","01003","01003D4","D4","P01282",7.92718535782637
"2475","01003","01003D4","D4","P49190",8.46025109894385
"2476","01003","01003D4","D4","Q4KMQ2",8.33002051583608
"2477","01003","01003D4","D4","P29965",7.93014594790882
"2478","01003","01003D4","D4","O94907",14.0060805820605
"2479","01003","01003D4","D4","P20711",8.231701199029
"2480","01003","01003D4","D4","Q15848",11.0293562537878
"2481","01003","01003D4","D4","P13500",9.77066389291676
"2482","01003","01003D4","D4","O60609",11.4208023816318
"2483","01003","01003D4","D4","P32970",8.24982454861618
"2484","01003","01003D4","D4","P01009",14.5788208102108
"2485","01003","01003D4","D4","P02765",11.378403243654
"2486","01003","01003D4","D4","Q14012",10.4450148458684
"2487","01003","01003D4","D4","P42574",11.4778088509372
"2488","01003","01003D4","D4","Q13231",9.85034313416734
"2489","01003","01003D4","D4","Q9BXN2",9.55708071910529
"2490","01003","01003D4","D4","P42892",10.4775559107327
"2491","01003","01003D4","D4","O00602",11.9208738586083
"2492","01003","01003D4","D4","P15586",10.0781508077346
"2493","01003","01003D4","D4","Q04756",13.6207467620789
"2494","01003","01003D4","D4","O95711",11.1026974942319
"2495","01003","01003D4","D4","Q495T6",9.4214337119785
"2496","01003","01003D4","D4","P36507",12.0927571409199
"2497","01003","01003D4","D4","Q14982",11.2801907922169
"2498","01003","01003D4","D4","P30533",12.2834067297183
"2499","01003","01003D4","D4","Q9UIB8",11.4528074977912
"2500","01003","01003D4","D4","P35968",12.596958429503
"2501","01003","01003D4","D4","P01023",13.8285827935684
"2502","01003","01003D4","D4","P00747",15.8816302093119
"2503","01003","01003D4","D4","P46527",10.7375853690464
"2504","01003","01003D4","D4","P10082",9.49445561358736
"2505","01003","01003D4","D4","P43489",9.10328780841202
"2506","01003","01003D4","D4","P22004",9.64799798703251
"2507","01003","01003D4","D4","P05113.1",10.0223678130285
"2508","01003","01003D4","D4","P04070.1",8.78496195020486
"2509","01003","01003D4","D4","P35354",8.7323370447384
"2510","01003","01003D4","D4","Q02763",10.1440208692669
"2511","01003","01003D4","D4","Q13443",9.58289465940685
"2512","01003","01003D4","D4","Q9BY76",12.0548077866925
"2513","01003","01003D4","D4","Q16790",8.87682387030637
"2514","01003","01003D4","D4","P07451",9.98925256516599
"2515","01003","01003D4","D4","P12277",8.86139712963725
"2516","01003","01003D4","D4","Q9GZV9",9.56757586852411
"2517","01003","01003D4","D4","P21802",8.57667329251658
"2518","01003","01003D4","D4","Q04759",9.77643303244473
"2519","01003","01003D4","D4","P60484",8.44335800383632
"2520","01003","01003D4","D4","O60603",8.85549144310187
"2521","01003","01003D4","D4","P43403",9.16666523894805
"2522","01003","01003D4","D4","O00170",10.6545465285409
"2523","01003","01003D4","D4","P62937",15.1407339286807
"2524","01003","01003D4","D4","Q9NP97",10.1192005269173
"2525","01003","01003D4","D4","O95571",10.0124848714037
"2526","01003","01003D4","D4","P40925",13.7835303195057
"2527","01003","01003D4","D4","Q06830",14.0461434873118
"2528","01003","01003D4","D4","P24666",10.6046458847446
"2529","01003","01003D4","D4","P60900",10.074007625836
"2530","01003","01003D4","D4","P07202",10.6815898172212
"2531","01003","01003D4","D4","P68036",10.8118563142925
"2532","01003","01003D4","D4","Q14974",13.0247760736431
"2533","01003","01003D4","D4","Q9UK53",12.2507129258939
"2534","01003","01003D4","D4","P20700",8.98726401207254
"2535","01003","01003D4","D4","P07195",11.6530241786467
"2536","01003","01003D4","D4","P18669",10.1961102846908
"2537","01003","01003D4","D4","Q15109",10.8647278275682
"2538","01003","01003D4","D4","P17213",12.080384520909
"2539","01003","01003D4","D4","P13671",15.9682280327251
"2540","01003","01003D4","D4","P00751",15.1631110804494
"2541","01003","01003D4","D4","P10767",8.20652601587743
"2542","01003","01003D4","D4","P02751",18.4506474489844
"2543","01003","01003D4","D4","P19883",9.27076252046605
"2544","01003","01003D4","D4","Q9NYY1",7.87405920314115
"2545","01003","01003D4","D4","P13232",7.39660478118186
"2546","01003","01003D4","D4","P02778",10.2912858339966
"2547","01003","01003D4","D4","P20783",9.96231765494231
"2548","01003","01003D4","D4","P34130",9.27309622372628
"2549","01003","01003D4","D4","P01127",14.382455161936
"2550","01003","01003D4","D4","P00747.1",10.616548843779
"2551","01003","01003D4","D4","P00747.2",13.7428251936854
"2552","01003","01003D4","D4","P03952",15.7838627889864
"2553","01003","01003D4","D4","P24821",13.0184262343365
"2554","01003","01003D4","D4","P61812",8.27751988664136
"2555","01003","01003D4","D4","P00734.1",10.2479275134436
"2556","01003","01003D4","D4","P00749",10.3671963100259
"2557","01003","01003D4","D4","P08603",17.284909025915
"2558","01003","01003D4","D4","P08253",13.839164412695
"2559","01003","01003D4","D4","P02787",17.5807281797007
"2560","01003","01003D4","D4","P52209",12.6021188871043
"2561","01003","01003D4","D4","O43488",12.4977021720264
"2562","01003","01003D4","D4","P14550",11.2455527062557
"2563","01003","01003D4","D4","P23528",9.02486262686334
"2564","01003","01003D4","D4","Q9NP79",13.5212446292165
"2565","01003","01003D4","D4","P08069",12.1832942051621
"2566","01003","01003D4","D4","Q01638",12.2264422987986
"2567","01003","01003D4","D4","P14618",12.8365632571879
"2568","01003","01003D4","D4","Q9UNZ2",9.08427691053149
"2569","01003","01003D4","D4","Q8IVD9",8.80509894811724
"2570","01003","01003D4","D4","P27169",8.23553560671046
"2571","01003","01003D4","D4","P30086",11.115693952197
"2572","01003","01003D4","D4","P62826",11.9573197356563
"2573","01003","01003D4","D4","Q14498",8.36850646150769
"2574","01003","01003D4","D4","P29401",14.3900211315122
"2575","01003","01003D4","D4","P60174",12.3860510816003
"2576","01003","01003D4","D4","Q9H773",12.4487099911472
"2577","01003","01003D4","D4","P29350",10.3074285251922
"2578","01003","01003D4","D4","Q9BXJ7",8.28540221886225
"2579","01003","01003D4","D4","Q9BWV1",10.9295543157328
"2580","01003","01003D4","D4","P02741",15.7261675917293
"2581","01003","01003D4","D4","P05362",10.131471161692
"2582","01003","01003D4","D4","Q9UIK4",10.0073076468464
"2583","01003","01003D4","D4","Q99988",14.5550324313876
"2584","01003","01003D4","D4","Q07817",10.8415643477306
"2585","01003","01003D4","D4","Q9BWP8",12.4318109724758
"2586","01003","01003D4","D4","Q6UWV6",10.4456356713994
"2587","01003","01003D4","D4","O75356",11.7970940622842
"2588","01003","01003D4","D4","Q96P31",9.09566074549522
"2589","01003","01003D4","D4","Q14515.1",12.3650374251559
"2590","01003","01003D4","D4","P07951",10.9539781444403
"2591","01003","01003D4","D4","P05155",12.5957236941016
"2592","01003","01003D4","D4","P01024.1",10.3137900254437
"2593","01003","01003D4","D4","P21781",10.3177517655215
"2594","01003","01003D4","D4","Q01344.1",10.1391676058768
"2595","01003","01003D4","D4","P20809",8.38844787631711
"2596","01003","01003D4","D4","P39900",12.0425827830037
"2597","01003","01003D4","D4","P04085",12.4118816769963
"2598","01003","01003D4","D4","Q9Y240",13.0506309312752
"2599","01003","01003D4","D4","Q10588",13.4962046682165
"2600","01003","01003D4","D4","P45973",9.54167744943409
"2601","01003","01003D4","D4","P10909",13.5841874075159
"2602","01003","01003D4","D4","Q96DA6",9.29393139869572
"2603","01003","01003D4","D4","Q9UHX3",10.4485293300447
"2604","01003","01003D4","D4","Q9NZU1",9.64277376253308
"2605","01003","01003D4","D4","Q16719",10.2667865406949
"2606","01003","01003D4","D4","P06239",8.31876874268273
"2607","01003","01003D4","D4","P19174",9.08401109845503
"2608","01003","01003D4","D4","O60880",9.38499954473004
"2609","01003","01003D4","D4","P01298",10.6651582344408
"2610","01003","01003D4","D4","P05231",8.89481776330794
"2611","01003","01003D4","D4","P04141",7.90388184573618
"2612","01003","01003D4","D4","P14061",8.88325423134128
"2613","01003","01003D4","D4","P08700",9.28285676219906
"2614","01003","01003D4","D4","P23284",10.4051414631363
"2615","01003","01003D4","D4","P30101",10.9255544398736
"2616","01003","01003D4","D4","P43652",15.1332546174749
"2617","01003","01003D4","D4","P08185",8.40981519582048
"2618","01003","01003D4","D4","Q14624",15.4187420607208
"2619","01003","01003D4","D4","O95881",10.1386557850144
"2620","01003","01003D4","D4","P31947",11.9070033017561
"2621","01003","01003D4","D4","P14151",12.0697853949833
"2622","01003","01003D4","D4","P29317",10.3381792499001
"2623","01003","01003D4","D4","P09919",9.87144325493414
"2624","01003","01003D4","D4","P51654",9.05609575603812
"2625","01003","01003D4","D4","P01583",9.15127028879017
"2626","01003","01003D4","D4","P36894",8.34473974580299
"2627","01003","01003D4","D4","Q13873",9.75922242638451
"2628","01003","01003D4","D4","Q16620",12.175331227475
"2629","01003","01003D4","D4","P03950",12.3143000018975
"2630","01003","01003D4","D4","P00742.1",12.4633200110581
"2631","01003","01003D4","D4","P01308",8.05256805080415
"2632","01003","01003D4","D4","P80098.1",9.19819945543749
"2633","01003","01003D4","D4","P01275",9.60917873814198
"2634","01003","01003D4","D4","P01024.2",16.3386841605245
"2635","01003","01003D4","D4","Q14019",9.35402893805439
"2636","01003","01003D4","D4","P17813",10.7452541419573
"2637","01003","01003D4","D4","P01042",17.3970846409517
"2638","01003","01003D4","D4","Q99731",8.81346055669168
"2639","01003","01003D4","D4","P03956",14.4999455172784
"2640","01003","01003D4","D4","O14944",9.99350454301801
"2641","01003","01003D4","D4","O95994",9.64889680647526
"2642","01003","01003D4","D4","P04083",12.7993828171198
"2643","01003","01003D4","D4","P07355",9.21626083716506
"2644","01003","01003D4","D4","P06576",9.92184093707449
"2645","01003","01003D4","D4","Q07021",10.6141576867923
"2646","01003","01003D4","D4","P00915",14.9673928941813
"2647","01003","01003D4","D4","P00918",9.13185696060879
"2648","01003","01003D4","D4","P46108",11.8706344290207
"2649","01003","01003D4","D4","Q07507",10.9152818658677
"2650","01003","01003D4","D4","Q01469.1",9.73910550679375
"2651","01003","01003D4","D4","P22455",9.28123458464702
"2652","01003","01003D4","D4","P07359",9.72672905883853
"2653","01003","01003D4","D4","P15428",9.99746178111285
"2654","01003","01003D4","D4","P04196",12.8877346839292
"2655","01003","01003D4","D4","Q16539",10.4515202276513
"2656","01003","01003D4","D4","P04179",14.3858219657968
"2657","01003","01003D4","D4","P26038",8.91528186586766
"2658","01003","01003D4","D4","P43490",10.585432051593
"2659","01003","01003D4","D4","P00568",14.5143133868455
"2660","01003","01003D4","D4","O00299",12.7998886886636
"2661","01003","01003D4","D4","P16333",9.01541505238669
"2662","01003","01003D4","D4","Q13093",14.1776064034828
"2663","01003","01003D4","D4","P30041",14.6778132200151
"2664","01003","01003D4","D4","P09936",9.01066796290185
"2665","01003","01003D4","D4","Q15181",10.7285157836774
"2666","01003","01003D4","D4","P30566",10.4864328205454
"2667","01003","01003D4","D4","Q86VB7",11.7384300877548
"2668","01003","01003D4","D4","Q8IXJ6",12.8284538739305
"2669","01003","01003D4","D4","P07478",11.5856667697324
"2670","01003","01003D4","D4","P04818",8.99830835035429
"2671","01003","01003D4","D4","Q9NZQ7",9.44770316249688
"2672","01003","01003D4","D4","Q9BZW8",6.876516946565
"2673","01003","01003D4","D4","Q01151",12.0779839739628
"2674","01003","01003D4","D4","Q01151.1",8.35049724708413
"2675","01003","01003D4","D4","P08174",13.5697132300844
"2676","01003","01003D4","D4","Q9UHF4",8.58007009078113
"2677","01003","01003D4","D4","Q5VWK5",10.7055459958502
"2678","01003","01003D4","D4","P16871",9.19327893552139
"2679","01003","01003D4","D4","P78504",11.1715521248119
"2680","01003","01003D4","D4","Q9Y219",9.09961081196091
"2681","01003","01003D4","D4","Q14108",9.53196621836025
"2682","01003","01003D4","D4","P46531",13.8089641749193
"2683","01003","01003D4","D4","Q92823",9.05880351779563
"2684","01003","01003D4","D4","Q9HDB5",11.9089179603528
"2685","01003","01003D4","D4","P41217",10.4562517285329
"2686","01003","01003D4","D4","Q96MS0",9.49105137636412
"2687","01003","01003D4","D4","Q9NP84",8.52160043972373
"2688","01003","01003D4","D4","Q02241",9.11270013274936
"2689","01003","01003D4","D4","P04035",8.35358794919542
"2690","01003","01003D4","D4","P30405",13.3500828105409
"2691","01003","01003D4","D4","Q08499",9.11139653182856
"2692","01003","01003D4","D4","P29597",10.6471885704749
"2693","01003","01003D4","D4","P27797",9.15886210620845
"2694","01003","01003D4","D4","P15498",11.1856188085475
"2695","01003","01003D4","D4","P51671",13.1801267215579
"2696","01003","01003D4","D4","P00734.2",17.3113474318653
"2697","01003","01003D4","D4","P42081",8.41066334107765
"2698","01003","01003D4","D4","P06702",11.194941487877
"2699","01003","01003D4","D4","Q92851",10.0177827524591
"2700","01003","01003D4","D4","P16870",9.77181956789831
"2701","01003","01003D4","D4","Q9Y625",9.95492329203032
"2702","01003","01003D4","D4","P22626",9.50143914515887
"2703","01003","01003D4","D4","P18510",11.2657908312713
"2704","01003","01003D4","D4","Q8N0W4",8.91318861950889
"2705","01003","01003D4","D4","Q99983",13.7660629803498
"2706","01003","01003D4","D4","Q01105",13.5624809453493
"2707","01003","01003D4","D4","Q96RJ3",8.47329987114132
"2708","01003","01003D4","D4","P48357",9.82033854374834
"2709","01003","01003D4","D4","P26842",11.6480878941799
"2710","01003","01003D4","D4","Q9Y6Q6",8.84392105128904
"2711","01003","01003D4","D4","P05413",14.4493098817873
"2712","01003","01003D4","D4","P48788.1",11.5282098966227
"2713","01003","01003D4","D4","Q13740",13.706021085155
"2714","01003","01003D4","D4","P54826",13.5239784349258
"2715","01003","01003D4","D4","P62993",13.4085155063141
"2716","01003","01003D4","D4","O60243",10.7510418736547
"2717","01003","01003D4","D4","P05771",13.9884627985481
"2718","01003","01003D4","D4","P13501",15.5656941522172
"2719","01003","01003D4","D4","P20936",8.62899225714273
"2720","01003","01003D4","D4","P31948",11.3487281542311
"2721","01003","01003D4","D4","Q08629",9.62899225714273
"2722","01003","01003D4","D4","P07339",11.2870774540376
"2723","01003","01003D4","D4","P01133.1",10.3399613176519
"2724","01003","01003D4","D4","Q9Y5U5",9.25738784269265
"2725","01003","01003D4","D4","P11362",10.0433007543642
"2726","01003","01003D4","D4","Q08830",15.808710333959
"2727","01003","01003D4","D4","P06127",13.7615096795696
"2728","01003","01003D4","D4","Q8NBM8",10.1038123294288
"2729","01003","01003D4","D4","P55081",7.96751448080097
"2730","01003","01003D4","D4","P58499",10.4588167027904
"2731","01003","01003D4","D4","Q9NS98",10.4576886759035
"2732","01003","01003D4","D4","Q9UGN4",13.6249325008114
"2733","01003","01003D4","D4","Q9NQ79",9.70130646195862
"2734","01003","01003D4","D4","Q9H488",11.9902458148031
"2735","01003","01003D4","D4","Q9NZC2",13.2163821077103
"2736","01003","01003D4","D4","Q9Y2I2",10.3373989025267
"2737","01003","01003D4","D4","Q8NBJ5",10.7920581888827
"2738","01003","01003D4","D4","P05160",15.4127484526149
"2739","01003","01003D4","D4","Q14116",9.81185631429254
"2740","01003","01003D4","D4","P14314",11.9720104862375
"2741","01003","01003D4","D4","P01375",8.41911748212248
"2742","01003","01003D4","D4","Q9H4F8",14.2432483779575
"2743","01003","01003D4","D4","P22105",13.6882503091332
"2744","01003","01003D4","D4","Q92854",10.6738390559904
"2745","01003","01003D4","D4","Q9Y6N7",12.501488906133
"2746","01003","01003D4","D4","Q13510",9.55362929391636
"2747","01003","01003D4","D4","Q9BXP8",9.29347164883813
"2748","01003","01003D4","D4","O95467",8.99887245399428
"2749","01003","01003D4","D4","P02771",8.33002051583608
"2750","01003","01003D4","D4","P55957",9.56090597665826
"2751","01003","01003D4","D4","P01138",8.98156728190301
"2752","01003","01003D4","D4","P01024.3",11.669460883911
"2753","01003","01003D4","D4","P13385",10.479679231427
"2754","01003","01003D4","D4","P01588",9.7140737580325
"2755","01003","01003D4","D4","P39905",8.73978060977326
"2756","01003","01003D4","D4","P15260",8.97899639608894
"2757","01003","01003D4","D4","P15248",7.95419631038687
"2758","01003","01003D4","D4","P42702",11.0010562746348
"2759","01003","01003D4","D4","Q96KQ7",10.2611546726156
"2760","01003","01003D4","D4","Q13253",11.1391036381981
"2761","01003","01003D4","D4","P80511",11.0350739973776
"2762","01003","01003D4","D4","P10636",7.73741636593706
"2763","01003","01003D4","D4","P04075",9.6667565918848
"2764","01003","01003D4","D4","P05089",9.4483228325075
"2765","01003","01003D4","D4","Q92934",11.2080514183762
"2766","01003","01003D4","D4","P24534",7.23744899563932
"2767","01003","01003D4","D4","P63241",12.4005592761209
"2768","01003","01003D4","D4","P07492",8.16992500144231
"2769","01003","01003D4","D4","P11142",10.733015321686
"2770","01003","01003D4","D4","P15531",10.3315887845341
"2771","01003","01003D4","D4","P50542",7.87835751033694
"2772","01003","01003D4","D4","Q06323",9.18413149394059
"2773","01003","01003D4","D4","O43508",9.35689208463667
"2774","01003","01003D4","D4","P01270.1",9.76884595975339
"2775","01003","01003D4","D4","P61278",9.33784486699425
"2776","01003","01003D4","D4","O43557",9.39059890555246
"2777","01003","01003D4","D4","P15907",9.59170933316174
"2778","01003","01003D4","D4","Q9BS26",12.3565345019023
"2779","01003","01003D4","D4","Q9NZK5",13.550951152705
"2780","01003","01003D4","D4","Q9UKZ9",13.6966741773906
"2781","01003","01003D4","D4","P04637",10.800090987625
"2782","01003","01003D4","D4","Q9BRR6",10.5615743551927
"2783","01003","01003D4","D4","Q16651.1",12.2180788258639
"2784","01003","01003D4","D4","O43240",10.634357301138
"2785","01003","01003D4","D4","P42081.1",11.2764734021814
"2786","01003","01003D4","D4","Q96SM3",12.3484792014763
"2787","01003","01003D4","D4","Q8WWZ8",8.38370429247405
"2788","01003","01003D4","D4","Q8NBI6",11.0759470469734
"2789","01003","01003D4","D4","O75973",9.63934070865223
"2790","01003","01003D4","D4","P55103",13.6773783043608
"2791","01003","01003D4","D4","Q86XP6",6.08321336824898
"2792","01003","01003D4","D4","Q7Z5L3.1",10.1767964781476
"2793","01003","01003D4","D4","Q96MK3",10.5708044377245
"2794","01003","01003D4","D4","Q86UW8",8.79148851659858
"2795","01003","01003D4","D4","P40967",11.1098306542788
"2796","01003","01003D4","D4","A6NGN9",11.4707097080854
"2797","01003","01003D4","D4","Q9H2R5",9.81217730551445
"2798","01003","01003D4","D4","P05305",9.14491311343424
"2799","01003","01003D4","D4","Q9Y4K0",8.9692426044345
"2800","01003","01003D4","D4","O15394.1",10.4774547222325
"2801","01003","01003D4","D4","Q9UJA9",9.99647348873323
"2802","01003","01003D4","D4","Q9Y6Z7",9.70407654809158
"2803","01003","01003D4","D4","Q14435",9.85330955540367
"2804","01003","01003D4","D4","P23352",11.729620743553
"2805","01003","01003D4","D4","Q96FE5",12.5891829670394
"2806","01003","01003D4","D4","Q15063",13.8088133836946
"2807","01003","01003D4","D4","P0CG48",11.5284541107648
"2808","01003","01003D4","D4","P0CG47.1",13.1521739102596
"2809","01003","01003D4","D4","P06307",9.66213427479907
"2810","01003","01003D4","D4","O00469",10.2740286490558
"2811","01003","01003D4","D4","Q13145.1",10.5887146355823
"2812","01003","01003D4","D4","Q9HCN8",9.4948555844912
"2813","01003","01003D4","D4","Q9ULW5",10.3596397620011
"2814","01003","01003D4","D4","Q9BT88",8.35843142862635
"2815","01003","01003D4","D4","Q8N807",9.18264264443705
"2816","01003","01003D4","D4","Q96DB5",9.9022243547763
"2817","01003","01003D4","D4","Q8N475",8.5618607083726
"2818","01003","01003D4","D4","P06729",10.2198945265368
"2819","01003","01003D4","D4","Q8IYS5",8.03507399737762
"2820","01003","01003D4","D4","O75830",8.7921395522779
"2821","01003","01003D4","D4","Q9HBE4",9.37981154378699
"2822","01003","01003D4","D4","Q9UJ68",8.4898479604393
"2823","01003","01003D4","D4","P08217",11.2984062984217
"2824","01003","01003D4","D4","P15169",10.5053153561362
"2825","01003","01003D4","D4","Q06033",10.1954952465091
"2826","01003","01003D4","D4","Q8TDQ0",10.8292470429212
"2827","01003","01003D4","D4","P05000",9.18338726124887
"2828","01003","01003D4","D4","O14994",6.76022094646651
"2829","01003","01003D4","D4","Q9ULH4",8.86943961853158
"2830","01003","01003D4","D4","Q9H3T2",9.49285462017475
"2831","01003","01003D4","D4","P14415",11.58519729526
"2832","01003","01003D4","D4","P20963.1",9.28053880694321
"2833","01003","01003D4","D4","Q5T7V8",7.79701297783614
"2834","01003","01003D4","D4","Q86WD7",10.5475693598422
"2835","01003","01003D4","D4","Q96HD1",11.1756119226144
"2836","01003","01003D4","D4","P67936",13.2994369994275
"2837","01003","01003D4","D4","P36955",12.2665230374244
"2838","01003","01003D4","D4","P18084",9.54882190845875
"2839","01003","01003D4","D4","Q6UWE3",8.8382584817133
"2840","01003","01003D4","D4","Q13162",10.1883415760108
"2841","01003","01003D4","D4","O43916",9.80251636512122
